8565	5	-1	5143	ГОНДОЛА	1
8622	5	-1	8565	ГОНДОЛА	1
8631	5	-1	8542	ГОНДОЛА	1
8661	5	-1	8559	ГОНДОЛА	1
8666	5	-1	8622	ГОНДОЛА	1
8675	5	-1	8666	ГОНДОЛА	1
8285	5	-1	8571	ПАБ	1
8288	5	-1	8285	ПАБ	1
8293	5	-1	8288	ПАБ	1
8299	5	-1	8293	ПАБ	1
8305	5	-1	8555	ПАБ	1
8309	5	-1	8305	ПАБ	1
8319	5	-1	8309	ПАБ	1
8329	5	-1	8623	ПАБ	1
8330	5	-1	8546	ПАБ	1
8336	5	-1	8329	ПАБ	1
8352	5	-1	8566	ПАБ	1
8475	5	-1	8336	ПАБ	1
8483	5	-1	8319	ПАБ	1
8489	5	-1	8330	ПАБ	1
8495	5	-1	8489	ПАБ	1
8514	5	-1	8495	ПАБ	1
8525	5	-1	8352	ПАБ	1
8534	5	-1	8525	ПАБ	1
8543	5	-1	8534	ПАБ	1
8546	5	-1	8475	ПАБ	1
8555	5	-1	8299	ПАБ	1
8566	5	-1	8514	ПАБ	1
8571	5	-1	8673	ПАБ	1
8617	5	-1	8657	ПАБ	1
8623	5	-1	8483	ПАБ	1
8632	5	-1	8641	ПАБ	1
8640	5	-1	8543	ПАБ	1
8641	5	-1	8640	ПАБ	1
8647	5	-1	8632	ПАБ	1
8651	5	-1	8647	ПАБ	1
8657	5	-1	8651	ПАБ	1
8662	5	-1	8617	ПАБ	1
8673	5	-1	8674	ПАБ	1
8674	5	-1	8670	ПАБ	1
8316	5	-1	8676	ПРОДУКТОВАЯ ЛАВКА	1
8318	5	-1	8316	ПРОДУКТОВАЯ ЛАВКА	1
8321	5	-1	10001	ПРОДУКТОВАЯ ЛАВКА	1
8323	5	-1	8321	ПРОДУКТОВАЯ ЛАВКА	1
8326	5	-1	8344	ПРОДУКТОВАЯ ЛАВКА	1
8344	5	-1	8323	ПРОДУКТОВАЯ ЛАВКА	1
8353	5	-1	8326	ПРОДУКТОВАЯ ЛАВКА	1
8484	5	-1	8353	ПРОДУКТОВАЯ ЛАВКА	1
8493	5	-1	8484	ПРОДУКТОВАЯ ЛАВКА	1
8504	5	-1	8523	ПРОДУКТОВАЯ ЛАВКА	1
8515	5	-1	8504	ПРОДУКТОВАЯ ЛАВКА	1
8523	5	-1	8493	ПРОДУКТОВАЯ ЛАВКА	1
8526	5	-1	8515	ПРОДУКТОВАЯ ЛАВКА	1
8531	5	-1	8526	ПРОДУКТОВАЯ ЛАВКА	1
8535	5	-1	8550	ПРОДУКТОВАЯ ЛАВКА	1
8550	5	-1	8531	ПРОДУКТОВАЯ ЛАВКА	1
8563	5	-1	8535	ПРОДУКТОВАЯ ЛАВКА	1
8567	5	-1	8563	ПРОДУКТОВАЯ ЛАВКА	1
8573	5	-1	8574	ПРОДУКТОВАЯ ЛАВКА	1
8574	5	-1	8652	ПРОДУКТОВАЯ ЛАВКА	1
8624	5	-1	8573	ПРОДУКТОВАЯ ЛАВКА	1
8642	5	-1	8624	ПРОДУКТОВАЯ ЛАВКА	1
8648	5	-1	8683	ПРОДУКТОВАЯ ЛАВКА	1
8652	5	-1	8567	ПРОДУКТОВАЯ ЛАВКА	1
8658	5	-1	8648	ПРОДУКТОВАЯ ЛАВКА	1
8663	5	-1	8681	ПРОДУКТОВАЯ ЛАВКА	1
8667	5	-1	10000	ПРОДУКТОВАЯ ЛАВКА	1
8670	5	-1	8662	ПАБ	1
8672	5	-1	8642	ПРОДУКТОВАЯ ЛАВКА	1
8676	5	-1	8663	ПРОДУКТОВАЯ ЛАВКА	1
8678	5	-1	8667	ПРОДУКТОВАЯ ЛАВКА	1
8681	5	-1	8678	ПРОДУКТОВАЯ ЛАВКА	1
8683	5	-1	8672	ПРОДУКТОВАЯ ЛАВКА	1
8345	5	-1	8653	КОНДИТЕРСКАЯ	1
8349	5	-1	8345	КОНДИТЕРСКАЯ	1
8476	5	-1	8349	КОНДИТЕРСКАЯ	1
8478	5	-1	8476	КОНДИТЕРСКАЯ	1
8486	5	-1	8505	КОНДИТЕРСКАЯ	1
8494	5	-1	8486	КОНДИТЕРСКАЯ	1
8500	5	-1	8494	КОНДИТЕРСКАЯ	1
8502	5	-1	8500	КОНДИТЕРСКАЯ	1
8505	5	-1	8478	КОНДИТЕРСКАЯ	1
8516	5	-1	8659	КОНДИТЕРСКАЯ	1
8527	5	-1	8516	КОНДИТЕРСКАЯ	1
8530	5	-1	8527	КОНДИТЕРСКАЯ	1
8536	5	-1	8643	КОНДИТЕРСКАЯ	1
8549	5	-1	8536	КОНДИТЕРСКАЯ	1
8557	5	-1	8549	КОНДИТЕРСКАЯ	1
8561	5	-1	8568	КОНДИТЕРСКАЯ	1
8568	5	-1	8530	КОНДИТЕРСКАЯ	1
8618	5	-1	8557	КОНДИТЕРСКАЯ	1
8625	5	-1	8618	КОНДИТЕРСКАЯ	1
8634	5	-1	8625	КОНДИТЕРСКАЯ	1
8643	5	-1	8561	КОНДИТЕРСКАЯ	1
8659	5	-1	8502	КОНДИТЕРСКАЯ	1
8492	5	-1	8634	КАРУСЕЛЬ	1
8496	5	-1	8492	КАРУСЕЛЬ	1
8503	5	-1	8496	КАРУСЕЛЬ	1
8506	5	-1	8503	КАРУСЕЛЬ	1
8510	5	-1	8532	КАРУСЕЛЬ	1
8517	5	-1	8510	КАРУСЕЛЬ	1
8528	5	-1	8517	КАРУСЕЛЬ	1
8532	5	-1	8506	КАРУСЕЛЬ	1
8537	5	-1	8528	КАРУСЕЛЬ	1
8551	5	-1	8569	КАРУСЕЛЬ	1
8558	5	-1	8551	КАРУСЕЛЬ	1
8569	5	-1	8537	КАРУСЕЛЬ	1
8619	5	-1	8558	КАРУСЕЛЬ	1
8626	5	-1	8619	КАРУСЕЛЬ	1
8637	5	-1	8668	КАРУСЕЛЬ	1
8644	5	-1	8637	КАРУСЕЛЬ	1
8650	5	-1	8644	КАРУСЕЛЬ	1
8653	5	-1	8682	КАРУСЕЛЬ	1
8660	5	-1	8650	КАРУСЕЛЬ	1
8668	5	-1	8626	КАРУСЕЛЬ	1
8682	5	-1	8660	КАРУСЕЛЬ	1
8538	460	-1	8654	ФОРМУЛА 1	1
8541	460	-1	8538	ФОРМУЛА 1	1
8545	480	-1	8541	ФОРМУЛА 1	1
8552	480	-1	8545	ФОРМУЛА 1	1
8556	480	-1	8649	ФОРМУЛА 1	1
8570	500	-1	8556	ФОРМУЛА 1	1
8620	500	-1	8570	ФОРМУЛА 1	1
8627	500	-1	8620	ФОРМУЛА 1	1
8633	500	-1	8677	ФОРМУЛА 1	1
8638	500	-1	8633	ФОРМУЛА 1	1
8645	550	-1	8638	ФОРМУЛА 1	1
8649	550	-1	8552	ФОРМУЛА 1	1
8654	550	-1	8656	ФОРМУЛА 1	1
8656	575	-1	8669	ФОРМУЛА 1	1
8669	575	-1	8645	ФОРМУЛА 1	1
8677	585	-1	8627	ФОРМУЛА 1	1
6737	10	-1	6492	ПАЗЛ	1
10502	5	-1	6756	СЛОВА	1
10255	20	-1	6737.5140	ПАЗЛ	1
8785	5	-1	10502.5140	СЛОВА	1
6783	5	-1	10255	ПАЗЛ	1
8784	5	-1	8785	СЛОВА	1
8783	5	-1	8784	СЛОВА	1
6782	5	-1	6783	ПАЗЛ	1
8782	5	-1	8783	СЛОВА	1
6785	5	-1	6782	ПАЗЛ	1
8781	5	-1	8782	СЛОВА	1
6786	5	-1	6785	ПАЗЛ	1
8780	5	-1	8781	СЛОВА	1
8786	5	-1	6786	ПАЗЛ	1
8775	5	-1	8780	СЛОВА	1
8787	5	-1	8786	ПАЗЛ	1
8774	5	-1	8775	СЛОВА	1
8788	5	-1	8787	ПАЗЛ	1
8777	5	-1	8774	СЛОВА	1
8789	5	-1	8788	ПАЗЛ	1
8790	5	-1	8789	ПАЗЛ	1
8776	5	-1	8777	СЛОВА	1
8791	5	-1	8790	ПАЗЛ	1
8778	5	-1	8776	СЛОВА	1
8779	5	-1	8778	СЛОВА	1
8805	10	-1	4927	Миллионер	1
9199	10	-1	5138	Казино	1
6756	20	-1	9199	Память	1
10256	20	-1	8805.5140	Миллионер	1
10257	20	-1	9199.5140	Казино	1
10258	20	-1	6756.5140	Память	1
9192	5	-1	10257	Казино	1
8806	5	-1	10256	Миллионер	1
6775	5	-1	10258	Память	1
9193	5	-1	9192	Казино	1
8807	5	-1	8806	Миллионер	1
6774	5	-1	6775	Память	1
9194	5	-1	9193	Казино	1
8808	5	-1	8807	Миллионер	1
6772	5	-1	6774	Память	1
8809	5	-1	8808	Миллионер	1
9195	5	-1	9194	Казино	1
8810	5	-1	8809	Миллионер	1
6773	5	-1	6774	Память	1
9196	5	-1	9195	Казино	1
8811	5	-1	8810	Миллионер	1
6776	5	-1	6773	Память	1
8766	5	-1	6776	Память	1
8812	5	-1	8811	Миллионер	1
9197	5	-1	9196	Казино	1
8813	5	-1	8812	Миллионер	1
8767	5	-1	8766	Память	1
9198	5	-1	9197	Казино	1
8768	5	-1	8767	Память	1
8814	5	-1	8813	Миллионер	1
8815	5	-1	8814	Миллионер	1
8850	5	-1	8768	Память	1
8771	5	-1	8850	Память	1
8816	5	-1	8815	Миллионер	1
9200	5	-1	9198	Казино	1
8817	5	-1	8816	Миллионер	1
8772	5	-1	8771	Память	1
9191	5	-1	9200	Казино	1
8818	5	-1	8817	Миллионер	1
6781	5	-1	8772	Память	1
9201	5	-1	9191	Казино	1
8819	5	-1	8818	Миллионер	1
6660	5	-1	4929	Угадайка	1
5719	35	-1	6660.5140	Угадайка	1
5724	10	-1	5719	Угадайка	1
5758	10	-1	5724	Угадайка	1
5759	10	-1	5758	Угадайка	1
5760	10	-1	5759	Угадайка	1
5761	10	-1	5760	Угадайка	1
5762	10	-1	5761	Угадайка	1
5763	10	-1	5762	Угадайка	1
5764	10	-1	5763	Угадайка	1
5765	10	-1	5764	Угадайка	1
5830	10	-1	5765	Угадайка	1
5835	10	-1	5830	Угадайка	1
5840	10	-1	5835	Угадайка	1
5870	10	-1	5840	Угадайка	1
5865	10	-1	5870	Угадайка	1
5855	10	-1	5865	Угадайка	1
5850	10	-1	5855	Угадайка	1
5841	10	-1	5850	Угадайка	1
5860	10	-1	5841	Угадайка	1
5924	10	-1	5860	Угадайка	1
6035	10	-1	5924	Угадайка	1
6040	10	-1	6035	Угадайка	1
6045	10	-1	6040	Угадайка	1
6055	10	-1	6045	Угадайка	1
6060	10	-1	6055	Угадайка	1
6050	10	-1	6060	Угадайка	1
5929	10	-1	6050	Угадайка	1
5934	10	-1	5929	Угадайка	1
5939	10	-1	5934	Угадайка	1
5959	10	-1	5939	Угадайка	1
5954	10	-1	5959	Угадайка	1
5949	10	-1	5954	Угадайка	1
5944	10	-1	5949	Угадайка	1
5662	10	-1	5944	Угадайка	1
6065	10	-1	5662	Угадайка	1
6070	10	-1	6065	Угадайка	1
6075	10	-1	6070	Угадайка	1
6080	10	-1	6075	Угадайка	1
6085	10	-1	6080	Угадайка	1
6090	10	-1	6085	Угадайка	1
6095	10	-1	6090	Угадайка	1
6100	10	-1	6095	Угадайка	1
6105	10	-1	6100	Угадайка	1
6110	10	-1	6105	Угадайка	1
6115	10	-1	6110	Угадайка	1
6120	10	-1	6115	Угадайка	1
6126	10	-1	6120	Угадайка	1
6131	10	-1	6126	Угадайка	1
6136	10	-1	6131	Угадайка	1
6386	10	-1	6136	Угадайка	1
6381	10	-1	6386	Угадайка	1
6376	10	-1	6381	Угадайка	1
6371	10	-1	6376	Угадайка	1
6366	10	-1	6371	Угадайка	1
6361	10	-1	6366	Угадайка	1
6356	10	-1	6361	Угадайка	1
6351	10	-1	6356	Угадайка	1
6346	10	-1	6351	Угадайка	1
6266	10	-1	6346	Угадайка	1
6341	10	-1	6266	Угадайка	1
6336	10	-1	6341	Угадайка	1
6331	10	-1	6336	Угадайка	1
6321	10	-1	6331	Угадайка	1
6326	10	-1	6321	Угадайка	1
6316	10	-1	6326	Угадайка	1
6311	10	-1	6316	Угадайка	1
6306	10	-1	6311	Угадайка	1
6301	10	-1	6306	Угадайка	1
6296	10	-1	6301	Угадайка	1
6291	10	-1	6296	Угадайка	1
6286	10	-1	6291	Угадайка	1
6281	10	-1	6286	Угадайка	1
6276	10	-1	6281	Угадайка	1
6271	10	-1	6276	Угадайка	1
6141	10	-1	6271	Угадайка	1
6146	10	-1	6141	Угадайка	1
6151	10	-1	6146	Угадайка	1
6261	10	-1	6151	Угадайка	1
6256	10	-1	6261	Угадайка	1
6251	10	-1	6256	Угадайка	1
6246	10	-1	6251	Угадайка	1
6241	10	-1	6246	Угадайка	1
6236	10	-1	6241	Угадайка	1
6231	10	-1	6236	Угадайка	1
6226	10	-1	6231	Угадайка	1
6221	10	-1	6226	Угадайка	1
6216	10	-1	6221	Угадайка	1
6211	10	-1	6216	Угадайка	1
6206	10	-1	6211	Угадайка	1
6201	10	-1	6206	Угадайка	1
6196	10	-1	6201	Угадайка	1
6191	10	-1	6196	Угадайка	1
6186	10	-1	6191	Угадайка	1
6181	10	-1	6186	Угадайка	1
6176	10	-1	6181	Угадайка	1
6171	10	-1	6176	Угадайка	1
6166	10	-1	6171	Угадайка	1
6161	10	-1	6166	Угадайка	1
6156	10	-1	6161	Угадайка	1
6491	10	-1	6156	Угадайка	1
6486	10	-1	6491	Угадайка	1
6481	10	-1	6486	Угадайка	1
6476	10	-1	6481	Угадайка	1
6471	10	-1	6476	Угадайка	1
6466	10	-1	6471	Угадайка	1
6461	10	-1	6466	Угадайка	1
6456	10	-1	6461	Угадайка	1
6451	10	-1	6456	Угадайка	1
6446	10	-1	6451	Угадайка	1
6441	10	-1	6446	Угадайка	1
6436	10	-1	6441	Угадайка	1
6431	10	-1	6436	Угадайка	1
6426	10	-1	6431	Угадайка	1
6421	10	-1	6426	Угадайка	1
6416	10	-1	6421	Угадайка	1
6411	10	-1	6416	Угадайка	1
6406	10	-1	6411	Угадайка	1
6401	10	-1	6406	Угадайка	1
6396	10	-1	6401	Угадайка	1
6391	10	-1	6396	Угадайка	1
7241	10	-1	6391	Угадайка	1
7246	10	-1	7241	Угадайка	1
7251	10	-1	7246	Угадайка	1
7256	10	-1	7251	Угадайка	1
7261	10	-1	7256	Угадайка	1
7266	10	-1	7261	Угадайка	1
7271	10	-1	7266	Угадайка	1
7276	10	-1	7271	Угадайка	1
7281	10	-1	7276	Угадайка	1
7286	10	-1	7281	Угадайка	1
7291	10	-1	7286	Угадайка	1
7296	10	-1	7291	Угадайка	1
7301	10	-1	7296	Угадайка	1
7306	10	-1	7301	Угадайка	1
7311	10	-1	7306	Угадайка	1
7316	10	-1	7311	Угадайка	1
7321	10	-1	7316	Угадайка	1
7326	10	-1	7321	Угадайка	1
7331	10	-1	7326	Угадайка	1
7336	10	-1	7331	Угадайка	1
7341	10	-1	7336	Угадайка	1
7346	10	-1	7341	Угадайка	1
7351	10	-1	7346	Угадайка	1
7356	10	-1	7351	Угадайка	1
7361	10	-1	7356	Угадайка	1
7366	10	-1	7361	Угадайка	1
7371	10	-1	7366	Угадайка	1
7376	10	-1	7371	Угадайка	1
7381	10	-1	7376	Угадайка	1
7386	10	-1	7381	Угадайка	1
7391	10	-1	7386	Угадайка	1
7396	10	-1	7391	Угадайка	1
7401	10	-1	7396	Угадайка	1
7406	10	-1	7401	Угадайка	1
7411	10	-1	7406	Угадайка	1
7416	10	-1	7411	Угадайка	1
7421	10	-1	7416	Угадайка	1
7426	10	-1	7421	Угадайка	1
7431	10	-1	7426	Угадайка	1
7436	10	-1	7431	Угадайка	1
7441	10	-1	7436	Угадайка	1
7446	10	-1	7441	Угадайка	1
7451	10	-1	7446	Угадайка	1
7456	10	-1	7451	Угадайка	1
7461	10	-1	7456	Угадайка	1
7466	10	-1	7461	Угадайка	1
7471	10	-1	7466	Угадайка	1
7476	10	-1	7471	Угадайка	1
7481	10	-1	7476	Угадайка	1
7486	10	-1	7481	Угадайка	1
7491	10	-1	7486	Угадайка	1
7496	10	-1	7491	Угадайка	1
7501	10	-1	7496	Угадайка	1
7506	10	-1	7501	Угадайка	1
