6011	5	-1	5156	УНИВЕРСИТЕТ
6010	5	-1	6011	УНИВЕРСИТЕТ
8261	5	-1	6010	УНИВЕРСИТЕТ
8265	5	-1	8261	УНИВЕРСИТЕТ
8269	5	-1	8265	УНИВЕРСИТЕТ
8274	5	-1	8269	УНИВЕРСИТЕТ
8281	5	-1	8274	УНИВЕРСИТЕТ
8286	5	-1	8281	УНИВЕРСИТЕТ
8297	5	-1	8286	УНИВЕРСИТЕТ
8308	5	-1	8297	УНИВЕРСИТЕТ
8315	5	-1	8308	УНИВЕРСИТЕТ
8332	5	-1	8315	УНИВЕРСИТЕТ
8341	5	-1	8332	УНИВЕРСИТЕТ
8479	5	-1	8341	УНИВЕРСИТЕТ
8498	5	-1	8479	УНИВЕРСИТЕТ
8520	5	-1	8498	УНИВЕРСИТЕТ
8547	5	-1	8520	УНИВЕРСИТЕТ
8636	5	-1	8547	УНИВЕРСИТЕТ
5963	5	-1	8636	ПОБЕРЕЖЬЕ
5967	5	-1	5963	ПОБЕРЕЖЬЕ
5971	5	-1	5967	ПОБЕРЕЖЬЕ
5975	5	-1	5971	ПОБЕРЕЖЬЕ
5981	5	-1	5975	ПОБЕРЕЖЬЕ
5989	5	-1	5981	ПОБЕРЕЖЬЕ
5984	5	-1	5989	ПОБЕРЕЖЬЕ
6009	5	-1	5984	ПОБЕРЕЖЬЕ
6001	5	-1	6009	ПОБЕРЕЖЬЕ
5149	5	-1	6001	ПОБЕРЕЖЬЕ
5155	5	-1	5149	ПОБЕРЕЖЬЕ
6004	5	-1	5155	ПОБЕРЕЖЬЕ
5160	5	-1	6004	ПОБЕРЕЖЬЕ
8262	5	-1	5160	ПОБЕРЕЖЬЕ
8268	5	-1	8262	ПОБЕРЕЖЬЕ
8273	5	-1	8268	ПОБЕРЕЖЬЕ
8280	5	-1	8273	ПОБЕРЕЖЬЕ
8290	5	-1	8280	ПОБЕРЕЖЬЕ
8291	5	-1	8290	ПОБЕРЕЖЬЕ
8296	5	-1	8291	ПОБЕРЕЖЬЕ
8302	5	-1	8296	ПОБЕРЕЖЬЕ
8307	5	-1	8302	ПОБЕРЕЖЬЕ
8420	5	-1	8307	ПОБЕРЕЖЬЕ
8421	5	-1	8420	ПОБЕРЕЖЬЕ
8333	5	-1	8421	ПОБЕРЕЖЬЕ
8337	5	-1	8333	ПОБЕРЕЖЬЕ
8480	5	-1	8337	ПОБЕРЕЖЬЕ
8488	5	-1	8480	ПОБЕРЕЖЬЕ
8499	5	-1	8488	ПОБЕРЕЖЬЕ
8511	5	-1	8499	ПОБЕРЕЖЬЕ
8521	5	-1	8511	ПОБЕРЕЖЬЕ
8562	5	-1	8521	ПОБЕРЕЖЬЕ
8630	5	-1	8562	ПОБЕРЕЖЬЕ
8665	5	-1	8630	ПОБЕРЕЖЬЕ
8671	5	-1	8665	ПОБЕРЕЖЬЕ
8679	5	-1	8671	ЯРМАРКА
5985	5	-1	8679	ЯРМАРКА
5982	5	-1	5985	ЯРМАРКА
6007	5	-1	5982	ЯРМАРКА
6000	5	-1	6007	ЯРМАРКА
5996	5	-1	6000	ЯРМАРКА
5136	5	-1	5996	ЯРМАРКА
6006	5	-1	5136	ЯРМАРКА
8259	5	-1	6006	ЯРМАРКА
8266	5	-1	8259	ЯРМАРКА
8270	5	-1	8266	ЯРМАРКА
8275	5	-1	8270	ЯРМАРКА
8282	5	-1	8275	ЯРМАРКА
8287	5	-1	8282	ЯРМАРКА
8292	5	-1	8287	ЯРМАРКА
8298	5	-1	8292	ЯРМАРКА
8303	5	-1	8298	ЯРМАРКА
8311	5	-1	8303	ЯРМАРКА
8314	5	-1	8311	ЯРМАРКА
8317	5	-1	8314	ЯРМАРКА
8324	5	-1	8317	ЯРМАРКА
8334	5	-1	8324	ЯРМАРКА
8346	5	-1	8334	ЯРМАРКА
8348	5	-1	8346	ЯРМАРКА
8351	5	-1	8348	ЯРМАРКА
8481	5	-1	8351	ЯРМАРКА
8512	5	-1	8481	ЯРМАРКА
8522	5	-1	8512	ЯРМАРКА
8544	5	-1	8522	ЯРМАРКА
8553	5	-1	8544	ЯРМАРКА
8564	5	-1	8553	ЯРМАРКА
8572	5	-1	8564	ЯРМАРКА
8621	5	-1	8572	ЯРМАРКА
5143	5	-1	8621	ГОНДОЛА
5158	5	-1	5143	ГОНДОЛА
8256	5	-1	5158	ГОНДОЛА
8260	5	-1	8256	ГОНДОЛА
8267	5	-1	8260	ГОНДОЛА
8272	5	-1	8267	ГОНДОЛА
8279	5	-1	8272	ГОНДОЛА
8289	5	-1	8279	ГОНДОЛА
8295	5	-1	8289	ГОНДОЛА
8300	5	-1	8295	ГОНДОЛА
8313	5	-1	8300	ГОНДОЛА
8322	5	-1	8313	ГОНДОЛА
8335	5	-1	8322	ГОНДОЛА
8338	5	-1	8335	ГОНДОЛА
8342	5	-1	8338	ГОНДОЛА
8350	5	-1	8342	ГОНДОЛА
8482	5	-1	8350	ГОНДОЛА
8485	5	-1	8482	ГОНДОЛА
8490	5	-1	8485	ГОНДОЛА
8491	5	-1	8490	ГОНДОЛА
8501	5	-1	8491	ГОНДОЛА
8513	5	-1	8501	ГОНДОЛА
8524	5	-1	8513	ГОНДОЛА
8533	5	-1	8524	ГОНДОЛА
8542	5	-1	8533	ГОНДОЛА
8548	5	-1	8542	ГОНДОЛА
8554	5	-1	8548	ГОНДОЛА
8559	5	-1	8554	ГОНДОЛА
8565	5	-1	8559	ГОНДОЛА
8622	5	-1	8565	ГОНДОЛА
8631	5	-1	8622	ГОНДОЛА
8661	5	-1	8631	ГОНДОЛА
8666	5	-1	8661	ГОНДОЛА
8675	5	-1	8666	ГОНДОЛА
8285	5	-1	8675	ПАБ
8288	5	-1	8285	ПАБ
8293	5	-1	8288	ПАБ
8299	5	-1	8293	ПАБ
8305	5	-1	8299	ПАБ
8309	5	-1	8305	ПАБ
8319	5	-1	8309	ПАБ
8329	5	-1	8319	ПАБ
8330	5	-1	8329	ПАБ
8336	5	-1	8330	ПАБ
8352	5	-1	8336	ПАБ
8475	5	-1	8352	ПАБ
8483	5	-1	8475	ПАБ
8489	5	-1	8483	ПАБ
8495	5	-1	8489	ПАБ
8514	5	-1	8495	ПАБ
8525	5	-1	8514	ПАБ
8534	5	-1	8525	ПАБ
8543	5	-1	8534	ПАБ
8546	5	-1	8543	ПАБ
8555	5	-1	8546	ПАБ
8566	5	-1	8555	ПАБ
8571	5	-1	8566	ПАБ
8617	5	-1	8571	ПАБ
8623	5	-1	8617	ПАБ
8632	5	-1	8623	ПАБ
8640	5	-1	8632	ПАБ
8641	5	-1	8640	ПАБ
8647	5	-1	8641	ПАБ
8651	5	-1	8647	ПАБ
8657	5	-1	8651	ПАБ
8662	5	-1	8657	ПАБ
8673	5	-1	8662	ПАБ
8674	5	-1	8673	ПАБ
8316	5	-1	8674	ПРОДУКТОВАЯ ЛАВКА
8318	5	-1	8316	ПРОДУКТОВАЯ ЛАВКА
8321	5	-1	8318	ПРОДУКТОВАЯ ЛАВКА
8323	5	-1	8321	ПРОДУКТОВАЯ ЛАВКА
8326	5	-1	8323	ПРОДУКТОВАЯ ЛАВКА
8344	5	-1	8326	ПРОДУКТОВАЯ ЛАВКА
8353	5	-1	8344	ПРОДУКТОВАЯ ЛАВКА
8484	5	-1	8353	ПРОДУКТОВАЯ ЛАВКА
8493	5	-1	8484	ПРОДУКТОВАЯ ЛАВКА
8504	5	-1	8493	ПРОДУКТОВАЯ ЛАВКА
8515	5	-1	8504	ПРОДУКТОВАЯ ЛАВКА
8523	5	-1	8515	ПРОДУКТОВАЯ ЛАВКА
8526	5	-1	8523	ПРОДУКТОВАЯ ЛАВКА
8531	5	-1	8526	ПРОДУКТОВАЯ ЛАВКА
8535	5	-1	8531	ПРОДУКТОВАЯ ЛАВКА
8550	5	-1	8535	ПРОДУКТОВАЯ ЛАВКА
8563	5	-1	8550	ПРОДУКТОВАЯ ЛАВКА
8567	5	-1	8563	ПРОДУКТОВАЯ ЛАВКА
8573	5	-1	8567	ПРОДУКТОВАЯ ЛАВКА
8574	5	-1	8573	ПРОДУКТОВАЯ ЛАВКА
8624	5	-1	8574	ПРОДУКТОВАЯ ЛАВКА
8642	5	-1	8624	ПРОДУКТОВАЯ ЛАВКА
8648	5	-1	8642	ПРОДУКТОВАЯ ЛАВКА
8652	5	-1	8648	ПРОДУКТОВАЯ ЛАВКА
8658	5	-1	8652	ПРОДУКТОВАЯ ЛАВКА
8663	5	-1	8658	ПРОДУКТОВАЯ ЛАВКА
8667	5	-1	8663	ПРОДУКТОВАЯ ЛАВКА
8670	5	-1	8667	ПАБ
8672	5	-1	8670	ПРОДУКТОВАЯ ЛАВКА
8676	5	-1	8672	ПРОДУКТОВАЯ ЛАВКА
8678	5	-1	8676	ПРОДУКТОВАЯ ЛАВКА
8681	5	-1	8678	ПРОДУКТОВАЯ ЛАВКА
8683	5	-1	8681	ПРОДУКТОВАЯ ЛАВКА
8345	5	-1	8683	КОНДИТЕРСКАЯ
8349	5	-1	8345	КОНДИТЕРСКАЯ
8476	5	-1	8349	КОНДИТЕРСКАЯ
8478	5	-1	8476	КОНДИТЕРСКАЯ
8486	5	-1	8478	КОНДИТЕРСКАЯ
8494	5	-1	8486	КОНДИТЕРСКАЯ
8500	5	-1	8494	КОНДИТЕРСКАЯ
8502	5	-1	8500	КОНДИТЕРСКАЯ
8505	5	-1	8502	КОНДИТЕРСКАЯ
8516	5	-1	8505	КОНДИТЕРСКАЯ
8527	5	-1	8516	КОНДИТЕРСКАЯ
8530	5	-1	8527	КОНДИТЕРСКАЯ
8536	5	-1	8530	КОНДИТЕРСКАЯ
8549	5	-1	8536	КОНДИТЕРСКАЯ
8557	5	-1	8549	КОНДИТЕРСКАЯ
8561	5	-1	8557	КОНДИТЕРСКАЯ
8568	5	-1	8561	КОНДИТЕРСКАЯ
8618	5	-1	8568	КОНДИТЕРСКАЯ
8625	5	-1	8618	КОНДИТЕРСКАЯ
8634	5	-1	8625	КОНДИТЕРСКАЯ
8643	5	-1	8634	КОНДИТЕРСКАЯ
8659	5	-1	8643	КОНДИТЕРСКАЯ
8492	5	-1	8659	КАРУСЕЛЬ
8496	5	-1	8492	КАРУСЕЛЬ
8503	5	-1	8496	КАРУСЕЛЬ
8506	5	-1	8503	КАРУСЕЛЬ
8510	5	-1	8506	КАРУСЕЛЬ
8517	5	-1	8510	КАРУСЕЛЬ
8528	5	-1	8517	КАРУСЕЛЬ
8532	5	-1	8528	КАРУСЕЛЬ
8537	5	-1	8532	КАРУСЕЛЬ
8551	5	-1	8537	КАРУСЕЛЬ
8558	5	-1	8551	КАРУСЕЛЬ
8569	5	-1	8558	КАРУСЕЛЬ
8619	5	-1	8569	КАРУСЕЛЬ
8626	5	-1	8619	КАРУСЕЛЬ
8637	5	-1	8626	КАРУСЕЛЬ
8644	5	-1	8637	КАРУСЕЛЬ
8650	5	-1	8644	КАРУСЕЛЬ
8653	5	-1	8650	КАРУСЕЛЬ
8660	5	-1	8653	КАРУСЕЛЬ
8668	5	-1	8660	КАРУСЕЛЬ
8682	5	-1	8668	КАРУСЕЛЬ
8538	460	-1	8682	ФОРМУЛА 1
8541	460	-1	8538	ФОРМУЛА 1
8545	480	-1	8541	ФОРМУЛА 1
8552	480	-1	8545	ФОРМУЛА 1
8556	480	-1	8552	ФОРМУЛА 1
8570	500	-1	8556	ФОРМУЛА 1
8620	500	-1	8570	ФОРМУЛА 1
8627	500	-1	8620	ФОРМУЛА 1
8633	500	-1	8627	ФОРМУЛА 1
8638	500	-1	8633	ФОРМУЛА 1
8645	550	-1	8638	ФОРМУЛА 1
8649	550	-1	8645	ФОРМУЛА 1
8654	550	-1	8649	ФОРМУЛА 1
8656	575	-1	8654	ФОРМУЛА 1
8669	575	-1	8656	ФОРМУЛА 1
8677	585	-1	8669	ФОРМУЛА 1
8805	20	-1	4927	Миллионер
9199	20	-1	5138	Казино
6756	20	-1	9199	Память
10256	20	-1	8805	Миллионер
10257	20	-1	9199	Казино
10258	20	-1	6756	Память
9192	5	-1		Казино
8806	5	-1	9192	Миллионер
6775	5	-1	8806	Память
9193	5	-1	6775	Казино
8807	5	-1	9193	Миллионер
6774	5	-1	8807	Память
9194	5	-1	6774	Казино
8808	5	-1	9194	Миллионер
6772	5	-1	8808	Память
8809	5	-1	6772	Миллионер
9195	5	-1	8809	Казино
8810	5	-1	9195	Миллионер
6773	5	-1	8810	Память
9196	5	-1	6773	Казино
8811	5	-1	9196	Миллионер
6776	5	-1	8811	Память
8766	5	-1	6776	Память
8812	5	-1	8766	Миллионер
9197	5	-1	8812	Казино
8813	5	-1	9197	Миллионер
8767	5	-1	8813	Память
9198	5	-1	8767	Казино
8768	5	-1	9198	Память
8814	5	-1	8768	Миллионер
8815	5	-1	8814	Миллионер
8850	5	-1	8815	Память
8771	5	-1	8850	Память
8816	5	-1	8771	Миллионер
9200	5	-1	8816	Казино
8817	5	-1	9200	Миллионер
8772	5	-1	8817	Память
9191	5	-1	8772	Казино
8818	5	-1	9191	Миллионер
6781	5	-1	8818	Память
9201	5	-1	6781	Казино
8819	5	-1	9201	Миллионер
6737	20	-1	6492	ПАЗЛ
10502	5	-1	6756	СЛОВА
10255	20	-1	6737	ПАЗЛ
8785	5	-1		СЛОВА
6783	5	-1	8785	ПАЗЛ
8784	5	-1	6783	СЛОВА
8783	5	-1	8784	СЛОВА
6782	5	-1	8783	ПАЗЛ
8782	5	-1	6782	СЛОВА
6785	5	-1	8782	ПАЗЛ
8781	5	-1	6785	СЛОВА
6786	5	-1	8781	ПАЗЛ
8780	5	-1	6786	СЛОВА
8786	5	-1	8780	ПАЗЛ
8775	5	-1	8786	СЛОВА
8787	5	-1	8775	ПАЗЛ
8774	5	-1	8787	СЛОВА
8788	5	-1	8774	ПАЗЛ
8777	5	-1	8788	СЛОВА
8789	5	-1	8777	ПАЗЛ
8790	5	-1	8789	ПАЗЛ
8776	5	-1	8790	СЛОВА
8791	5	-1	8776	ПАЗЛ
8778	5	-1	8791	СЛОВА
8779	5	-1	8778	СЛОВА
6660	10	-1		Угадайка
5719	35	-1	6660	Угадайка
5724	10	-1	5719	Угадайка
5758	10	-1	5724	Угадайка
5759	10	-1	5758	Угадайка
5760	10	-1	5759	Угадайка
5761	10	-1	5760	Угадайка
5762	10	-1	5761	Угадайка
5763	10	-1	5762	Угадайка
5764	10	-1	5763	Угадайка
5765	10	-1	5764	Угадайка
5830	10	-1	5765	Угадайка
5835	10	-1	5830	Угадайка
5840	10	-1	5835	Угадайка
5870	10	-1	5840	Угадайка
5865	10	-1	5870	Угадайка
5855	10	-1	5865	Угадайка
5850	10	-1	5855	Угадайка
5841	10	-1	5850	Угадайка
5860	10	-1	5841	Угадайка
5924	10	-1	5860	Угадайка
6035	10	-1	5924	Угадайка
6040	10	-1	6035	Угадайка
6045	10	-1	6040	Угадайка
6055	10	-1	6045	Угадайка
6060	10	-1	6055	Угадайка
6050	10	-1	6060	Угадайка
5929	10	-1	6050	Угадайка
5934	10	-1	5929	Угадайка
5939	10	-1	5934	Угадайка
5959	10	-1	5939	Угадайка
5954	10	-1	5959	Угадайка
5949	10	-1	5954	Угадайка
5944	10	-1	5949	Угадайка
5662	10	-1	5944	Угадайка
6065	10	-1	5662	Угадайка
6070	10	-1	6065	Угадайка
6075	10	-1	6070	Угадайка
6080	10	-1	6075	Угадайка
6085	10	-1	6080	Угадайка
6090	10	-1	6085	Угадайка
6095	10	-1	6090	Угадайка
6100	10	-1	6095	Угадайка
6105	10	-1	6100	Угадайка
6110	10	-1	6105	Угадайка
6115	10	-1	6110	Угадайка
6120	10	-1	6115	Угадайка
6126	10	-1	6120	Угадайка
6131	10	-1	6126	Угадайка
6136	10	-1	6131	Угадайка
6386	10	-1	6136	Угадайка
6381	10	-1	6386	Угадайка
6376	10	-1	6381	Угадайка
6371	10	-1	6376	Угадайка
6366	10	-1	6371	Угадайка
6361	10	-1	6366	Угадайка
6356	10	-1	6361	Угадайка
6351	10	-1	6356	Угадайка
6346	10	-1	6351	Угадайка
6266	10	-1	6346	Угадайка
6341	10	-1	6266	Угадайка
6336	10	-1	6341	Угадайка
6331	10	-1	6336	Угадайка
6321	10	-1	6331	Угадайка
6326	10	-1	6321	Угадайка
6316	10	-1	6326	Угадайка
6311	10	-1	6316	Угадайка
6306	10	-1	6311	Угадайка
6301	10	-1	6306	Угадайка
6296	10	-1	6301	Угадайка
6291	10	-1	6296	Угадайка
6286	10	-1	6291	Угадайка
6281	10	-1	6286	Угадайка
6276	10	-1	6281	Угадайка
6271	10	-1	6276	Угадайка
6141	10	-1	6271	Угадайка
6146	10	-1	6141	Угадайка
6151	10	-1	6146	Угадайка
6261	10	-1	6151	Угадайка
6256	10	-1	6261	Угадайка
6251	10	-1	6256	Угадайка
6246	10	-1	6251	Угадайка
6241	10	-1	6246	Угадайка
6236	10	-1	6241	Угадайка
6231	10	-1	6236	Угадайка
6226	10	-1	6231	Угадайка
6221	10	-1	6226	Угадайка
6216	10	-1	6221	Угадайка
6211	10	-1	6216	Угадайка
6206	10	-1	6211	Угадайка
6201	10	-1	6206	Угадайка
6196	10	-1	6201	Угадайка
6191	10	-1	6196	Угадайка
6186	10	-1	6191	Угадайка
6181	10	-1	6186	Угадайка
6176	10	-1	6181	Угадайка
6171	10	-1	6176	Угадайка
6166	10	-1	6171	Угадайка
6161	10	-1	6166	Угадайка
6156	10	-1	6161	Угадайка
6491	10	-1	6156	Угадайка
6486	10	-1	6491	Угадайка
6481	10	-1	6486	Угадайка
6476	10	-1	6481	Угадайка
6471	10	-1	6476	Угадайка
6466	10	-1	6471	Угадайка
6461	10	-1	6466	Угадайка
6456	10	-1	6461	Угадайка
6451	10	-1	6456	Угадайка
6446	10	-1	6451	Угадайка
6441	10	-1	6446	Угадайка
6436	10	-1	6441	Угадайка
6431	10	-1	6436	Угадайка
6426	10	-1	6431	Угадайка
6421	10	-1	6426	Угадайка
6416	10	-1	6421	Угадайка
6411	10	-1	6416	Угадайка
6406	10	-1	6411	Угадайка
6401	10	-1	6406	Угадайка
6396	10	-1	6401	Угадайка
6391	10	-1	6396	Угадайка
7241	10	-1	6391	Угадайка
7246	10	-1	7241	Угадайка
7251	10	-1	7246	Угадайка
7256	10	-1	7251	Угадайка
7261	10	-1	7256	Угадайка
7266	10	-1	7261	Угадайка
7271	10	-1	7266	Угадайка
7276	10	-1	7271	Угадайка
7281	10	-1	7276	Угадайка
7286	10	-1	7281	Угадайка
7291	10	-1	7286	Угадайка
7296	10	-1	7291	Угадайка
7301	10	-1	7296	Угадайка
7306	10	-1	7301	Угадайка
7311	10	-1	7306	Угадайка
7316	10	-1	7311	Угадайка
7321	10	-1	7316	Угадайка
7326	10	-1	7321	Угадайка
7331	10	-1	7326	Угадайка
7336	10	-1	7331	Угадайка
7341	10	-1	7336	Угадайка
7346	10	-1	7341	Угадайка
7351	10	-1	7346	Угадайка
7356	10	-1	7351	Угадайка
7361	10	-1	7356	Угадайка
7366	10	-1	7361	Угадайка
7371	10	-1	7366	Угадайка
7376	10	-1	7371	Угадайка
7381	10	-1	7376	Угадайка
7386	10	-1	7381	Угадайка
7391	10	-1	7386	Угадайка
7396	10	-1	7391	Угадайка
7401	10	-1	7396	Угадайка
7406	10	-1	7401	Угадайка
7411	10	-1	7406	Угадайка
7416	10	-1	7411	Угадайка
7421	10	-1	7416	Угадайка
7426	10	-1	7421	Угадайка
7431	10	-1	7426	Угадайка
7436	10	-1	7431	Угадайка
7441	10	-1	7436	Угадайка
7446	10	-1	7441	Угадайка
7451	10	-1	7446	Угадайка
7456	10	-1	7451	Угадайка
7461	10	-1	7456	Угадайка
7466	10	-1	7461	Угадайка
7471	10	-1	7466	Угадайка
7476	10	-1	7471	Угадайка
7481	10	-1	7476	Угадайка
7486	10	-1	7481	Угадайка
7491	10	-1	7486	Угадайка
7496	10	-1	7491	Угадайка
7501	10	-1	7496	Угадайка
7506	10	-1	7501	Угадайка
7511	10	-1	7506	Угадайка
7516	10	-1	7511	Угадайка
7521	10	-1	7516	Угадайка
7526	10	-1	7521	Угадайка
7531	10	-1	7526	Угадайка
7536	10	-1	7531	Угадайка
7541	10	-1	7536	Угадайка
7546	10	-1	7541	Угадайка
7551	10	-1	7546	Угадайка
7556	10	-1	7551	Угадайка
7561	10	-1	7556	Угадайка
7566	10	-1	7561	Угадайка
7571	10	-1	7566	Угадайка
7576	10	-1	7571	Угадайка
7581	10	-1	7576	Угадайка
7586	10	-1	7581	Угадайка
7591	10	-1	7586	Угадайка
7596	10	-1	7591	Угадайка
7601	10	-1	7596	Угадайка
7606	10	-1	7601	Угадайка
7611	10	-1	7606	Угадайка
7616	10	-1	7611	Угадайка
7621	10	-1	7616	Угадайка
7626	10	-1	7621	Угадайка
7631	10	-1	7626	Угадайка
7636	10	-1	7631	Угадайка
7641	10	-1	7636	Угадайка
7646	10	-1	7641	Угадайка
7651	10	-1	7646	Угадайка
7656	10	-1	7651	Угадайка
7661	10	-1	7656	Угадайка
7666	10	-1	7661	Угадайка
7671	10	-1	7666	Угадайка
7676	10	-1	7671	Угадайка
7681	10	-1	7676	Угадайка
7686	10	-1	7681	Угадайка
7691	10	-1	7686	Угадайка
7696	10	-1	7691	Угадайка
7701	10	-1	7696	Угадайка
7706	10	-1	7701	Угадайка
7711	10	-1	7706	Угадайка
7716	10	-1	7711	Угадайка
7721	10	-1	7716	Угадайка
7726	10	-1	7721	Угадайка
7731	10	-1	7726	Угадайка
7736	10	-1	7731	Угадайка
7741	10	-1	7736	Угадайка
7746	10	-1	7741	Угадайка
7751	10	-1	7746	Угадайка
7756	10	-1	7751	Угадайка
7761	10	-1	7756	Угадайка
7766	10	-1	7761	Угадайка
7771	10	-1	7766	Угадайка
7776	10	-1	7771	Угадайка
7781	10	-1	7776	Угадайка
7786	10	-1	7781	Угадайка
7791	10	-1	7786	Угадайка
7796	10	-1	7791	Угадайка
7801	10	-1	7796	Угадайка
7806	10	-1	7801	Угадайка
7811	10	-1	7806	Угадайка
7816	10	-1	7811	Угадайка
7821	10	-1	7816	Угадайка
7826	10	-1	7821	Угадайка
7831	10	-1	7826	Угадайка
7836	10	-1	7831	Угадайка
7841	10	-1	7836	Угадайка
7846	10	-1	7841	Угадайка
7851	10	-1	7846	Угадайка
7856	10	-1	7851	Угадайка
7861	10	-1	7856	Угадайка
7866	10	-1	7861	Угадайка
7871	10	-1	7866	Угадайка
7876	10	-1	7871	Угадайка
